"[37, 241, 8917, 8640, 3, 1, 11520]","[3, 5, 17, 257, 65537]"
"[37, 251, 9287, 9000, 65537, 25290, 3473]","[65537, 3, 5, 17, 257]"
"[37, 257, 9509, 9216, 5, 4, 7373]","[5, 3, 17, 257, 65537]"
"[37, 263, 9731, 9432, 257, 247, 9065]","[257, 3, 5, 17, 65537]"
"[37, 269, 9953, 9648, 17, 15, 8513]","[17, 3, 5, 257, 65537]"
"[37, 271, 10027, 9720, 3, 1, 12960]","[3, 5, 17, 257, 65537]"
"[37, 277, 10249, 9936, 65537, 5811, 881]","[65537, 3, 5, 17, 257]"
"[37, 281, 10397, 10080, 3, 1, 13440]","[3, 5, 17, 257, 65537]"
"[37, 283, 10471, 10152, 257, 255, 10073]","[257, 3, 5, 17, 65537]"
"[37, 293, 10841, 10512, 3, 1, 14016]","[3, 5, 17, 257, 65537]"
"[37, 307, 11359, 11016, 257, 235, 10073]","[257, 3, 5, 17, 65537]"
"[37, 311, 11507, 11160, 3, 1, 14880]","[3, 5, 17, 257, 65537]"
"[37, 313, 11581, 11232, 257, 186, 8129]","[257, 3, 5, 17, 65537]"
"[37, 317, 11729, 11376, 17, 11, 7361]","[17, 3, 5, 257, 65537]"
"[37, 331, 12247, 11880, 3, 1, 15840]","[3, 5, 17, 257, 65537]"
"[37, 337, 12469, 12096, 3, 1, 16128]","[3, 5, 17, 257, 65537]"
"[37, 347, 12839, 12456, 5, 4, 9965]","[5, 3, 17, 257, 65537]"
"[37, 349, 12913, 12528, 5, 3, 7517]","[5, 3, 17, 257, 65537]"
"[37, 353, 13061, 12672, 257, 13, 641]","[257, 3, 5, 17, 65537]"
"[37, 359, 13283, 12888, 257, 142, 7121]","[257, 3, 5, 17, 65537]"
"[37, 367, 13579, 13176, 3, 1, 17568]","[3, 5, 17, 257, 65537]"
"[37, 373, 13801, 13392, 17, 13, 10241]","[17, 3, 5, 257, 65537]"
"[37, 379, 14023, 13608, 17, 2, 1601]","[17, 3, 5, 257, 65537]"
"[37, 383, 14171, 13752, 65537, 57383, 12041]","[65537, 3, 5, 17, 257]"
"[37, 389, 14393, 13968, 257, 237, 12881]","[257, 3, 5, 17, 65537]"
"[37, 397, 14689, 14256, 3, 1, 19008]","[3, 5, 17, 257, 65537]"
"[37, 401, 14837, 14400, 3, 1, 19200]","[3, 5, 17, 257, 65537]"
"[37, 409, 15133, 14688, 5, 3, 8813]","[5, 3, 17, 257, 65537]"
"[37, 419, 15503, 15048, 5, 3, 9029]","[5, 3, 17, 257, 65537]"
"[37, 421, 15577, 15120, 257, 6, 353]","[257, 3, 5, 17, 65537]"
"[37, 431, 15947, 15480, 5, 1, 18576]","[5, 3, 17, 257, 65537]"
"[37, 433, 16021, 15552, 5, 2, 6221]","[5, 3, 17, 257, 65537]"
"[37, 439, 16243, 15768, 17, 15, 13913]","[17, 3, 5, 257, 65537]"
"[37, 443, 16391, 15912, 65537, 49890, 12113]","[65537, 3, 5, 17, 257]"
"[37, 449, 16613, 16128, 257, 102, 6401]","[257, 3, 5, 17, 65537]"
"[37, 457, 16909, 16416, 3, 1, 21888]","[3, 5, 17, 257, 65537]"
"[37, 461, 17057, 16560, 3, 1, 22080]","[3, 5, 17, 257, 65537]"
"[37, 463, 17131, 16632, 17, 14, 13697]","[17, 3, 5, 257, 65537]"
"[37, 467, 17279, 16776, 257, 76, 4961]","[257, 3, 5, 17, 65537]"
"[37, 479, 17723, 17208, 257, 187, 12521]","[257, 3, 5, 17, 65537]"
"[37, 487, 18019, 17496, 65537, 51846, 13841]","[65537, 3, 5, 17, 257]"
"[37, 491, 18167, 17640, 5, 1, 21168]","[5, 3, 17, 257, 65537]"
"[37, 499, 18463, 17928, 65537, 18223, 4985]","[65537, 3, 5, 17, 257]"
"[37, 503, 18611, 18072, 3, 1, 24096]","[3, 5, 17, 257, 65537]"
"[37, 509, 18833, 18288, 3, 1, 24384]","[3, 5, 17, 257, 65537]"
"[37, 521, 19277, 18720, 17, 11, 12113]","[17, 3, 5, 257, 65537]"
"[37, 523, 19351, 18792, 5, 2, 7517]","[5, 3, 17, 257, 65537]"
"[37, 541, 20017, 19440, 257, 176, 13313]","[257, 3, 5, 17, 65537]"
"[37, 547, 20239, 19656, 17, 4, 4625]","[17, 3, 5, 257, 65537]"
"[41, 43, 1763, 1680, 3, 1, 2240]","[3, 5, 17, 257, 65537]"
"[41, 47, 1927, 1840, 17, 4, 433]","[17, 3, 5, 257, 65537]"
"[41, 53, 2173, 2080, 17, 14, 1713]","[17, 3, 5, 257, 65537]"
"[41, 59, 2419, 2320, 17, 2, 273]","[17, 3, 5, 257, 65537]"
"[41, 61, 2501, 2400, 65537, 62069, 2273]","[65537, 3, 5, 17, 257]"
"[41, 67, 2747, 2640, 5, 1, 3168]","[5, 3, 17, 257, 65537]"
"[41, 71, 2911, 2800, 257, 238, 2593]","[257, 3, 5, 17, 65537]"
"[41, 73, 2993, 2880, 257, 160, 1793]","[257, 3, 5, 17, 65537]"
"[41, 79, 3239, 3120, 5, 1, 3744]","[5, 3, 17, 257, 65537]"
"[41, 83, 3403, 3280, 3, 2, 2187]","[3, 5, 17, 257, 65537]"
"[41, 89, 3649, 3520, 3, 2, 2347]","[3, 5, 17, 257, 65537]"
"[41, 97, 3977, 3840, 17, 9, 2033]","[17, 3, 5, 257, 65537]"
"[41, 101, 4141, 4000, 257, 218, 3393]","[257, 3, 5, 17, 65537]"
"[41, 103, 4223, 4080, 5, 1, 4896]","[5, 3, 17, 257, 65537]"
"[41, 107, 4387, 4240, 3, 2, 2827]","[3, 5, 17, 257, 65537]"
"[41, 109, 4469, 4320, 3, 1, 5760]","[3, 5, 17, 257, 65537]"
"[41, 113, 4633, 4480, 3, 2, 2987]","[3, 5, 17, 257, 65537]"
"[41, 127, 5207, 5040, 65537, 7711, 593]","[65537, 3, 5, 17, 257]"
"[41, 131, 5371, 5200, 65537, 8482, 673]","[65537, 3, 5, 17, 257]"
"[41, 137, 5617, 5440, 257, 251, 5313]","[257, 3, 5, 17, 65537]"
"[41, 139, 5699, 5520, 65537, 49782, 4193]","[65537, 3, 5, 17, 257]"
"[41, 149, 6109, 5920, 5, 1, 7104]","[5, 3, 17, 257, 65537]"
"[41, 151, 6191, 6000, 257, 231, 5393]","[257, 3, 5, 17, 65537]"
"[41, 157, 6437, 6240, 3, 1, 8320]","[3, 5, 17, 257, 65537]"
"[41, 163, 6683, 6480, 65537, 35125, 3473]","[65537, 3, 5, 17, 257]"
"[41, 167, 6847, 6640, 17, 5, 1953]","[17, 3, 5, 257, 65537]"
"[41, 173, 7093, 6880, 17, 7, 2833]","[17, 3, 5, 257, 65537]"
"[41, 179, 7339, 7120, 257, 186, 5153]","[257, 3, 5, 17, 65537]"
"[41, 181, 7421, 7200, 17, 15, 6353]","[17, 3, 5, 257, 65537]"
"[41, 191, 7831, 7600, 3, 2, 5067]","[3, 5, 17, 257, 65537]"
"[41, 193, 7913, 7680, 257, 60, 1793]","[257, 3, 5, 17, 65537]"
"[41, 197, 8077, 7840, 5, 1, 9408]","[5, 3, 17, 257, 65537]"
"[41, 199, 8159, 7920, 65537, 4907, 593]","[65537, 3, 5, 17, 257]"
"[41, 211, 8651, 8400, 257, 165, 5393]","[257, 3, 5, 17, 65537]"
"[41, 223, 9143, 8880, 65537, 46887, 6353]","[65537, 3, 5, 17, 257]"
"[41, 227, 9307, 9040, 257, 217, 7633]","[257, 3, 5, 17, 65537]"
"[41, 229, 9389, 9120, 257, 37, 1313]","[257, 3, 5, 17, 65537]"
"[41, 233, 9553, 9280, 257, 156, 5633]","[257, 3, 5, 17, 65537]"
"[41, 239, 9799, 9520, 257, 70, 2593]","[257, 3, 5, 17, 65537]"
"[41, 241, 9881, 9600, 3, 1, 12800]","[3, 5, 17, 257, 65537]"
"[41, 251, 10291, 10000, 65537, 22761, 3473]","[65537, 3, 5, 17, 257]"
"[41, 257, 10537, 10240, 5, 1, 12288]","[5, 3, 17, 257, 65537]"
"[41, 263, 10783, 10480, 3, 2, 6987]","[3, 5, 17, 257, 65537]"
"[41, 269, 11029, 10720, 3, 2, 7147]","[3, 5, 17, 257, 65537]"
"[41, 271, 11111, 10800, 3, 1, 14400]","[3, 5, 17, 257, 65537]"
"[41, 277, 11357, 11040, 17, 12, 7793]","[17, 3, 5, 257, 65537]"
"[41, 281, 11521, 11200, 257, 188, 8193]","[257, 3, 5, 17, 65537]"
"[41, 283, 11603, 11280, 65537, 22967, 3953]","[65537, 3, 5, 17, 257]"
"[41, 293, 12013, 11680, 257, 219, 9953]","[257, 3, 5, 17, 65537]"
"[41, 307, 12587, 12240, 65537, 64857, 12113]","[65537, 3, 5, 17, 257]"
"[41, 311, 12751, 12400, 5, 1, 14880]","[5, 3, 17, 257, 65537]"
"[41, 313, 12833, 12480, 257, 116, 5633]","[257, 3, 5, 17, 65537]"
"[41, 317, 12997, 12640, 65537, 14274, 2753]","[65537, 3, 5, 17, 257]"
"[41, 331, 13571, 13200, 257, 105, 5393]","[257, 3, 5, 17, 65537]"
"[41, 337, 13817, 13440, 257, 71, 3713]","[257, 3, 5, 17, 65537]"
"[41, 347, 14227, 13840, 5, 1, 16608]","[5, 3, 17, 257, 65537]"
"[41, 349, 14309, 13920, 5, 1, 16704]","[5, 3, 17, 257, 65537]"
"[41, 353, 14473, 14080, 257, 243, 13313]","[257, 3, 5, 17, 65537]"
"[41, 359, 14719, 14320, 257, 25, 1393]","[257, 3, 5, 17, 65537]"
"[41, 367, 15047, 14640, 5, 1, 17568]","[5, 3, 17, 257, 65537]"
"[41, 373, 15293, 14880, 3, 1, 19840]","[3, 5, 17, 257, 65537]"
"[41, 379, 15539, 15120, 17, 12, 10673]","[17, 3, 5, 257, 65537]"
"[41, 383, 15703, 15280, 65537, 45091, 10513]","[65537, 3, 5, 17, 257]"
"[41, 389, 15949, 15520, 257, 239, 14433]","[257, 3, 5, 17, 65537]"
"[41, 397, 16277, 15840, 5, 1, 19008]","[5, 3, 17, 257, 65537]"
"[41, 401, 16441, 16000, 17, 11, 10353]","[17, 3, 5, 257, 65537]"
"[41, 409, 16769, 16320, 257, 255, 16193]","[257, 3, 5, 17, 65537]"
"[41, 419, 17179, 16720, 17, 15, 14753]","[17, 3, 5, 257, 65537]"
"[41, 421, 17261, 16800, 17, 4, 3953]","[17, 3, 5, 257, 65537]"
"[41, 431, 17671, 17200, 3, 2, 11467]","[3, 5, 17, 257, 65537]"
"[41, 433, 17753, 17280, 5, 1, 20736]","[5, 3, 17, 257, 65537]"
"[41, 439, 17999, 17520, 17, 5, 5153]","[17, 3, 5, 257, 65537]"
"[41, 443, 18163, 17680, 3, 2, 11787]","[3, 5, 17, 257, 65537]"
"[41, 449, 18409, 17920, 3, 2, 11947]","[3, 5, 17, 257, 65537]"
"[41, 457, 18737, 18240, 257, 147, 10433]","[257, 3, 5, 17, 65537]"
"[41, 461, 18901, 18400, 17, 14, 15153]","[17, 3, 5, 257, 65537]"
"[41, 463, 18983, 18480, 5, 1, 22176]","[5, 3, 17, 257, 65537]"
"[41, 467, 19147, 18640, 3, 2, 12427]","[3, 5, 17, 257, 65537]"
"[41, 479, 19639, 19120, 17, 7, 7873]","[17, 3, 5, 257, 65537]"
"[41, 487, 19967, 19440, 3, 1, 25920]","[3, 5, 17, 257, 65537]"
"[41, 491, 20131, 19600, 17, 1, 1153]","[17, 3, 5, 257, 65537]"
"[41, 499, 20459, 19920, 5, 1, 23904]","[5, 3, 17, 257, 65537]"
"[41, 503, 20623, 20080, 17, 11, 12993]","[17, 3, 5, 257, 65537]"
"[41, 509, 20869, 20320, 65537, 59967, 18593]","[65537, 3, 5, 17, 257]"
"[41, 521, 21361, 20800, 257, 121, 9793]","[257, 3, 5, 17, 65537]"
"[41, 523, 21443, 20880, 257, 155, 12593]","[257, 3, 5, 17, 65537]"
"[41, 541, 22181, 21600, 3, 1, 28800]","[3, 5, 17, 257, 65537]"
"[41, 547, 22427, 21840, 5, 1, 26208]","[5, 3, 17, 257, 65537]"
"[43, 47, 2021, 1932, 257, 114, 857]","[257, 3, 5, 17, 65537]"
"[43, 53, 2279, 2184, 3, 1, 2912]","[3, 5, 17, 257, 65537]"
"[43, 59, 2537, 2436, 5, 4, 1949]","[5, 3, 17, 257, 65537]"
"[43, 61, 2623, 2520, 3, 1, 3360]","[3, 5, 17, 257, 65537]"
"[43, 67, 2881, 2772, 5, 2, 1109]","[5, 3, 17, 257, 65537]"
"[43, 71, 3053, 2940, 5, 1, 3528]","[5, 3, 17, 257, 65537]"
"[43, 73, 3139, 3024, 257, 30, 353]","[257, 3, 5, 17, 65537]"
"[43, 79, 3397, 3276, 65537, 26987, 1349]","[65537, 3, 5, 17, 257]"
"[43, 83, 3569, 3444, 3, 1, 4592]","[3, 5, 17, 257, 65537]"
"[43, 89, 3827, 3696, 257, 118, 1697]","[257, 3, 5, 17, 65537]"
"[43, 97, 4171, 4032, 3, 1, 5376]","[3, 5, 17, 257, 65537]"
"[43, 101, 4343, 4200, 17, 16, 3953]","[17, 3, 5, 257, 65537]"
"[43, 103, 4429, 4284, 3, 1, 5712]","[3, 5, 17, 257, 65537]"
"[43, 107, 4601, 4452, 5, 2, 1781]","[5, 3, 17, 257, 65537]"
"[43, 109, 4687, 4536, 65537, 59541, 4121]","[65537, 3, 5, 17, 257]"
"[43, 113, 4859, 4704, 17, 7, 1937]","[17, 3, 5, 257, 65537]"
"[43, 127, 5461, 5292, 257, 164, 3377]","[257, 3, 5, 17, 65537]"
"[43, 131, 5633, 5460, 5, 1, 6552]","[5, 3, 17, 257, 65537]"
"[43, 137, 5891, 5712, 5, 2, 2285]","[5, 3, 17, 257, 65537]"
"[43, 139, 5977, 5796, 65537, 38049, 3365]","[65537, 3, 5, 17, 257]"
"[43, 149, 6407, 6216, 65537, 57619, 5465]","[65537, 3, 5, 17, 257]"
"[43, 151, 6493, 6300, 65537, 45491, 4373]","[65537, 3, 5, 17, 257]"
"[43, 157, 6751, 6552, 65537, 46262, 4625]","[65537, 3, 5, 17, 257]"
"[43, 163, 7009, 6804, 5, 1, 1361]","[5, 3, 17, 257, 65537]"
"[43, 167, 7181, 6972, 65537, 47, 5]","[65537, 3, 5, 17, 257]"
"[43, 173, 7439, 7224, 5, 1, 1445]","[5, 3, 17, 257, 65537]"
"[43, 179, 7697, 7476, 5, 4, 5981]","[5, 3, 17, 257, 65537]"
"[43, 181, 7783, 7560, 17, 7, 3113]","[17, 3, 5, 257, 65537]"
"[43, 191, 8213, 7980, 17, 12, 5633]","[17, 3, 5, 257, 65537]"
"[43, 193, 8299, 8064, 3, 1, 10752]","[3, 5, 17, 257, 65537]"
"[43, 197, 8471, 8232, 3, 1, 10976]","[3, 5, 17, 257, 65537]"
"[43, 199, 8557, 8316, 3, 1, 11088]","[3, 5, 17, 257, 65537]"
"[43, 211, 9073, 8820, 65537, 41856, 5633]","[65537, 3, 5, 17, 257]"
"[43, 223, 9589, 9324, 257, 232, 8417]","[257, 3, 5, 17, 65537]"
"[43, 227, 9761, 9492, 257, 121, 4469]","[257, 3, 5, 17, 65537]"
"[43, 229, 9847, 9576, 257, 23, 857]","[257, 3, 5, 17, 65537]"
"[43, 233, 10019, 9744, 65537, 35627, 5297]","[65537, 3, 5, 17, 257]"
"[43, 239, 10277, 9996, 17, 1, 10584]","[17, 3, 5, 257, 65537]"
"[43, 241, 10363, 10080, 5, 1, 12096]","[5, 3, 17, 257, 65537]"
"[43, 251, 10793, 10500, 3, 1, 14000]","[3, 5, 17, 257, 65537]"
"[43, 257, 11051, 10752, 17, 2, 1265]","[17, 3, 5, 257, 65537]"
"[43, 263, 11309, 11004, 3, 1, 14672]","[3, 5, 17, 257, 65537]"
"[43, 269, 11567, 11256, 3, 1, 15008]","[3, 5, 17, 257, 65537]"
"[43, 271, 11653, 11340, 65537, 10709, 1853]","[65537, 3, 5, 17, 257]"
"[43, 277, 11911, 11592, 257, 19, 857]","[257, 3, 5, 17, 65537]"
"[43, 281, 12083, 11760, 65537, 31392, 5633]","[65537, 3, 5, 17, 257]"
"[43, 283, 12169, 11844, 17, 7, 4877]","[17, 3, 5, 257, 65537]"
"[43, 293, 12599, 12264, 5, 1, 2453]","[5, 3, 17, 257, 65537]"
"[43, 307, 13201, 12852, 17, 1, 13608]","[17, 3, 5, 257, 65537]"
"[43, 311, 13373, 13020, 65537, 5099, 1013]","[65537, 3, 5, 17, 257]"
"[43, 313, 13459, 13104, 3, 1, 17472]","[3, 5, 17, 257, 65537]"
"[43, 317, 13631, 13272, 3, 1, 17696]","[3, 5, 17, 257, 65537]"
"[43, 331, 14233, 13860, 17, 10, 8153]","[17, 3, 5, 257, 65537]"
"[43, 337, 14491, 14112, 17, 8, 6641]","[17, 3, 5, 257, 65537]"
"[43, 347, 14921, 14532, 3, 1, 19376]","[3, 5, 17, 257, 65537]"
"[43, 349, 15007, 14616, 17, 13, 11177]","[17, 3, 5, 257, 65537]"
"[43, 353, 15179, 14784, 17, 3, 2609]","[17, 3, 5, 257, 65537]"
"[43, 359, 15437, 15036, 257, 85, 4973]","[257, 3, 5, 17, 65537]"
"[43, 367, 15781, 15372, 5, 2, 6149]","[5, 3, 17, 257, 65537]"
"[43, 373, 16039, 15624, 17, 16, 14705]","[17, 3, 5, 257, 65537]"
"[43, 379, 16297, 15876, 3, 1, 21168]","[3, 5, 17, 257, 65537]"
"[43, 383, 16469, 16044, 65537, 39823, 9749]","[65537, 3, 5, 17, 257]"
"[43, 389, 16727, 16296, 65537, 39545, 9833]","[65537, 3, 5, 17, 257]"
"[43, 397, 17071, 16632, 3, 1, 22176]","[3, 5, 17, 257, 65537]"
"[43, 401, 17243, 16800, 257, 211, 13793]","[257, 3, 5, 17, 65537]"
"[43, 409, 17587, 17136, 65537, 36964, 9665]","[65537, 3, 5, 17, 257]"
"[43, 419, 18017, 17556, 5, 4, 14045]","[5, 3, 17, 257, 65537]"
"[43, 421, 18103, 17640, 3, 1, 23520]","[3, 5, 17, 257, 65537]"
"[43, 431, 18533, 18060, 3, 1, 24080]","[3, 5, 17, 257, 65537]"
"[43, 433, 18619, 18144, 257, 5, 353]","[257, 3, 5, 17, 65537]"
"[43, 439, 18877, 18396, 257, 188, 13457]","[257, 3, 5, 17, 65537]"
"[43, 443, 19049, 18564, 3, 1, 24752]","[3, 5, 17, 257, 65537]"
"[43, 449, 19307, 18816, 5, 4, 15053]","[5, 3, 17, 257, 65537]"
"[43, 457, 19651, 19152, 5, 2, 7661]","[5, 3, 17, 257, 65537]"
"[43, 461, 19823, 19320, 3, 1, 25760]","[3, 5, 17, 257, 65537]"
"[43, 463, 19909, 19404, 17, 12, 13697]","[17, 3, 5, 257, 65537]"
"[43, 467, 20081, 19572, 257, 212, 16145]","[257, 3, 5, 17, 65537]"
"[43, 479, 20597, 20076, 65537, 54859, 16805]","[65537, 3, 5, 17, 257]"
"[43, 487, 20941, 20412, 17, 7, 8405]","[17, 3, 5, 257, 65537]"
"[43, 491, 21113, 20580, 65537, 55388, 17393]","[65537, 3, 5, 17, 257]"
"[43, 499, 21457, 20916, 257, 122, 9929]","[257, 3, 5, 17, 65537]"
"[43, 503, 21629, 21084, 5, 1, 4217]","[5, 3, 17, 257, 65537]"
"[43, 509, 21887, 21336, 5, 4, 17069]","[5, 3, 17, 257, 65537]"
"[43, 521, 22403, 21840, 17, 7, 8993]","[17, 3, 5, 257, 65537]"
"[43, 523, 22489, 21924, 17, 3, 3869]","[17, 3, 5, 257, 65537]"
"[43, 541, 23263, 22680, 257, 4, 353]","[257, 3, 5, 17, 65537]"
"[43, 547, 23521, 22932, 5, 2, 9173]","[5, 3, 17, 257, 65537]"
"[47, 53, 2491, 2392, 17, 7, 985]","[17, 3, 5, 257, 65537]"
"[47, 59, 2773, 2668, 65537, 64579, 2629]","[65537, 3, 5, 17, 257]"
"[47, 61, 2867, 2760, 65537, 34027, 1433]","[65537, 3, 5, 17, 257]"
"[47, 67, 3149, 3036, 17, 5, 893]","[17, 3, 5, 257, 65537]"
"[47, 71, 3337, 3220, 5, 1, 3864]","[5, 3, 17, 257, 65537]"
"[47, 73, 3431, 3312, 17, 6, 1169]","[17, 3, 5, 257, 65537]"
"[47, 79, 3713, 3588, 17, 16, 3377]","[17, 3, 5, 257, 65537]"
"[47, 83, 3901, 3772, 257, 96, 1409]","[257, 3, 5, 17, 65537]"
"[47, 89, 4183, 4048, 5, 3, 2429]","[5, 3, 17, 257, 65537]"
"[47, 97, 4559, 4416, 17, 13, 3377]","[17, 3, 5, 257, 65537]"
"[47, 101, 4747, 4600, 5, 1, 5520]","[5, 3, 17, 257, 65537]"
"[47, 103, 4841, 4692, 65537, 23871, 1709]","[65537, 3, 5, 17, 257]"
"[47, 107, 5029, 4876, 5, 4, 3901]","[5, 3, 17, 257, 65537]"
"[47, 109, 5123, 4968, 5, 3, 2981]","[5, 3, 17, 257, 65537]"
"[47, 113, 5311, 5152, 17, 16, 4849]","[17, 3, 5, 257, 65537]"
"[47, 127, 5969, 5796, 65537, 38049, 3365]","[65537, 3, 5, 17, 257]"
"[47, 131, 6157, 5980, 257, 108, 2513]","[257, 3, 5, 17, 65537]"
"[47, 137, 6439, 6256, 257, 73, 1777]","[257, 3, 5, 17, 65537]"
"[47, 139, 6533, 6348, 65537, 51837, 5021]","[65537, 3, 5, 17, 257]"
"[47, 149, 7003, 6808, 65537, 15566, 1617]","[65537, 3, 5, 17, 257]"
"[47, 151, 7097, 6900, 17, 9, 3653]","[17, 3, 5, 257, 65537]"
"[47, 157, 7379, 7176, 17, 8, 3377]","[17, 3, 5, 257, 65537]"
"[47, 163, 7661, 7452, 17, 14, 6137]","[17, 3, 5, 257, 65537]"
"[47, 167, 7849, 7636, 65537, 39935, 4653]","[65537, 3, 5, 17, 257]"
"[47, 173, 8131, 7912, 5, 2, 3165]","[5, 3, 17, 257, 65537]"
"[47, 179, 8413, 8188, 3, 2, 5459]","[3, 5, 17, 257, 65537]"
"[47, 181, 8507, 8280, 257, 78, 2513]","[257, 3, 5, 17, 65537]"
"[47, 191, 8977, 8740, 257, 128, 4353]","[257, 3, 5, 17, 65537]"
"[47, 193, 9071, 8832, 257, 41, 1409]","[257, 3, 5, 17, 65537]"
"[47, 197, 9259, 9016, 65537, 1054, 145]","[65537, 3, 5, 17, 257]"
"[47, 199, 9353, 9108, 5, 3, 5465]","[5, 3, 17, 257, 65537]"
"[47, 211, 9917, 9660, 65537, 9722, 1433]","[65537, 3, 5, 17, 257]"
"[47, 223, 10481, 10212, 65537, 32223, 5021]","[65537, 3, 5, 17, 257]"
"[47, 227, 10669, 10396, 17, 15, 9173]","[17, 3, 5, 257, 65537]"
"[47, 229, 10763, 10488, 257, 21, 857]","[257, 3, 5, 17, 65537]"
"[47, 233, 10951, 10672, 3, 2, 7115]","[3, 5, 17, 257, 65537]"
"[47, 239, 11233, 10948, 17, 1, 11592]","[17, 3, 5, 257, 65537]"
"[47, 241, 11327, 11040, 257, 187, 8033]","[257, 3, 5, 17, 65537]"
"[47, 251, 11797, 11500, 17, 2, 1353]","[17, 3, 5, 257, 65537]"
"[47, 257, 12079, 11776, 5, 4, 9421]","[5, 3, 17, 257, 65537]"
"[47, 263, 12361, 12052, 17, 1, 709]","[17, 3, 5, 257, 65537]"
"[47, 269, 12643, 12328, 5, 3, 7397]","[5, 3, 17, 257, 65537]"
"[47, 271, 12737, 12420, 3, 1, 16560]","[3, 5, 17, 257, 65537]"
"[47, 277, 13019, 12696, 5, 4, 10157]","[5, 3, 17, 257, 65537]"
"[47, 281, 13207, 12880, 17, 3, 2273]","[17, 3, 5, 257, 65537]"
"[47, 283, 13301, 12972, 65537, 11423, 2261]","[65537, 3, 5, 17, 257]"
"[47, 293, 13771, 13432, 5, 2, 5373]","[5, 3, 17, 257, 65537]"
"[47, 307, 14429, 14076, 65537, 7957, 1709]","[65537, 3, 5, 17, 257]"
"[47, 311, 14617, 14260, 257, 37, 2053]","[257, 3, 5, 17, 65537]"
"[47, 313, 14711, 14352, 65537, 4023, 881]","[65537, 3, 5, 17, 257]"
"[47, 317, 14899, 14536, 3, 2, 9691]","[3, 5, 17, 257, 65537]"
"[47, 331, 15557, 15180, 17, 1, 893]","[17, 3, 5, 257, 65537]"
"[47, 337, 15839, 15456, 5, 4, 12365]","[5, 3, 17, 257, 65537]"
"[47, 347, 16309, 15916, 17, 4, 3745]","[17, 3, 5, 257, 65537]"
"[47, 349, 16403, 16008, 3, 1, 21344]","[3, 5, 17, 257, 65537]"
"[47, 353, 16591, 16192, 17, 2, 1905]","[17, 3, 5, 257, 65537]"
"[47, 359, 16873, 16468, 17, 7, 6781]","[17, 3, 5, 257, 65537]"
"[47, 367, 17249, 16836, 257, 51, 3341]","[257, 3, 5, 17, 65537]"
"[47, 373, 17531, 17112, 257, 245, 16313]","[257, 3, 5, 17, 65537]"
"[47, 379, 17813, 17388, 257, 184, 12449]","[257, 3, 5, 17, 65537]"
"[47, 383, 18001, 17572, 17, 3, 3101]","[17, 3, 5, 257, 65537]"
"[47, 389, 18283, 17848, 5, 3, 10709]","[5, 3, 17, 257, 65537]"
"[47, 397, 18659, 18216, 3, 1, 24288]","[3, 5, 17, 257, 65537]"
"[47, 401, 18847, 18400, 65537, 28042, 7873]","[65537, 3, 5, 17, 257]"
"[47, 409, 19223, 18768, 65537, 22352, 6401]","[65537, 3, 5, 17, 257]"
"[47, 419, 19693, 19228, 3, 2, 12819]","[3, 5, 17, 257, 65537]"
"[47, 421, 19787, 19320, 3, 1, 25760]","[3, 5, 17, 257, 65537]"
"[47, 431, 20257, 19780, 3, 2, 13187]","[3, 5, 17, 257, 65537]"
"[47, 433, 20351, 19872, 17, 1, 1169]","[17, 3, 5, 257, 65537]"
"[47, 439, 20633, 20148, 5, 3, 12089]","[5, 3, 17, 257, 65537]"
"[47, 443, 20821, 20332, 65537, 10550, 3273]","[65537, 3, 5, 17, 257]"
"[47, 449, 21103, 20608, 5, 3, 12365]","[5, 3, 17, 257, 65537]"
"[47, 457, 21479, 20976, 257, 139, 11345]","[257, 3, 5, 17, 65537]"
"[47, 461, 21667, 21160, 257, 254, 20913]","[257, 3, 5, 17, 65537]"
"[47, 463, 21761, 21252, 65537, 10377, 3365]","[65537, 3, 5, 17, 257]"
"[47, 467, 21949, 21436, 17, 1, 1261]","[17, 3, 5, 257, 65537]"
"[47, 479, 22513, 21988, 3, 2, 14659]","[3, 5, 17, 257, 65537]"
"[47, 487, 22889, 22356, 257, 86, 7481]","[257, 3, 5, 17, 65537]"
"[47, 491, 23077, 22540, 17, 9, 11933]","[17, 3, 5, 257, 65537]"
"[47, 499, 23453, 22908, 65537, 57003, 19925]","[65537, 3, 5, 17, 257]"
"[47, 503, 23641, 23092, 3, 2, 15395]","[3, 5, 17, 257, 65537]"
"[47, 509, 23923, 23368, 5, 3, 14021]","[5, 3, 17, 257, 65537]"
"[47, 521, 24487, 23920, 5, 1, 28704]","[5, 3, 17, 257, 65537]"
"[47, 523, 24581, 24012, 3, 1, 32016]","[3, 5, 17, 257, 65537]"
"[47, 541, 25427, 24840, 257, 26, 2513]","[257, 3, 5, 17, 65537]"
"[47, 547, 25709, 25116, 3, 1, 33488]","[3, 5, 17, 257, 65537]"
"[53, 59, 3127, 3016, 65537, 39483, 1817]","[65537, 3, 5, 17, 257]"
"[53, 61, 3233, 3120, 5, 1, 3744]","[5, 3, 17, 257, 65537]"
"[53, 67, 3551, 3432, 3, 1, 4576]","[3, 5, 17, 257, 65537]"
"[53, 71, 3763, 3640, 65537, 30842, 1713]","[65537, 3, 5, 17, 257]"
"[53, 73, 3869, 3744, 3, 1, 4992]","[3, 5, 17, 257, 65537]"
"[53, 79, 4187, 4056, 65537, 59607, 3689]","[65537, 3, 5, 17, 257]"
